"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Nalin Kumar Kateel";"BJP";" 1";"10th Pass";"42";"5391279";"2844596";"Yes";"Dakshina Kannada";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"Ananda Gatty";"IND";"0";"Graduate Professional";"59";"1397499";"107000";"No";"Dakshina Kannada";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"Dr Thirumala Raya Halema";"IND";"0";"Post Graduate";"55";"39915000";"12420000";"No";"Dakshina Kannada";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"Dr U.P.Shivananda";"IND";" 4";"Graduate Professional";"59";"19613000";"4386000";"No";"Dakshina Kannada";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"Girish A.Ra";"BSP";"0";"Post Graduate";"47";"51899000";"1759457";"No";"Dakshina Kannada";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"Janardhana Poojary";"INC";" 1";"Graduate Professional";"71";"3802578";"0";"No";"Dakshina Kannada";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"K RAMA BHAT URIMAJALU";"IND";"0";"Graduate";"78";"6359884";"60000";"No";"Dakshina Kannada";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"Madhava B.";"CPM";"0";"Post Graduate";"71";"2062773";"0";"No";"Dakshina Kannada";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"MOHAMMED SALI";"IND";"0";"5th Pass";"40";"200000";"0";"No";"Dakshina Kannada";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"SUBRAHMANYA KUMAR KUNTIKANAMATA";"IND";"0";"Post Graduate";"36";"952000";"0";"No";"Dakshina Kannada";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"VASUDEVA GOWDA M. P.";"IND";"0";"12th Pass";"49";"614000";"0";"No";"Dakshina Kannada";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
