"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"N Chaluvarayaswamy";"JD(S)";" 15";"12th Pass";"49";"54168804";"4125000";"Yes";"Mandya";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"Balasubramania";"IND";"0";"12th Pass";"38";"3825000";"0";"No";"Mandya";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"H S RAMANNA";"PPOI";"0";"12th Pass";"45";"61000";"0";"No";"Mandya";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"JOHNSON CHINNAPPAN";"Akhila India Jananayaka Makkal Katchi (Dr. Is";"0";"Graduate";"32";"145000";"0";"No";"Mandya";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"K S PUTTANNAIAH";"SKP";"0";"Graduate";"60";"14563381";"4180596";"No";"Mandya";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"Kowdley Channappa";"JD(U)";"0";"Graduate";"60";"1300000";"5000";"No";"Mandya";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"L R Shivaramegowda";"BJP";" 1";"12th Pass";"53";"222296947";"3254728";"No";"Mandya";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"M KRISHNAMURTHY";"BSP";"0";"Post Graduate";"35";"318000";"0";"No";"Mandya";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"M.H.Ambareesh";"INC";"0";"12th Pass";"57";"24785720";"0";"No";"Mandya";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"Shakunthala";"IND";"0";"10th Pass";"29";"50000";"0";"No";"Mandya";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"SHAMBHULINGEGOWDA";"IND";"0";"Not Given";"48";"10000";"0";"No";"Mandya";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"VENKATESH R";"IND";"0";"10th Pass";"37";"486668";"0";"No";"Mandya";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
