"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Anila Bhendia";"INC";"0";"Post Graduate";"57";"78469355";"9612385";"Yes";"DONDI LOHARA (ST)";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Devlal Thaku";"BJP";"0";"Graduate";"49";"10593199";"1994644";"No";"DONDI LOHARA (ST)";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Girwar Singh Thaku";"Hamar Raj Party";"0";"12th Pass";"58";"8419886";"800000";"No";"DONDI LOHARA (ST)";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Ishwar Singh Thaku";"IND";"0";"10th Pass";"52";"148000";"0";"No";"DONDI LOHARA (ST)";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Kunwer Singh Nishad";"INC";"0";"Post Graduate";"52";"5431396";"350000";"Yes";"GUNDERDEHI";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Ashok Adil";"BSP";"0";"10th Pass";"47";"12065000";"540000";"No";"GUNDERDEHI";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Daduram Sahu";"IND";"0";"10th Pass";"64";"4113973";"0";"No";"GUNDERDEHI";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Daulat Ram Kos";"IND";"0";"8th Pass";"38";"5650000";"0";"No";"GUNDERDEHI";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Indra Kumar Daha";"IND";"0";"12th Pass";"62";"2734000";"0";"No";"GUNDERDEHI";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Jaswant Sinha";"AAP";"0";"Graduate Professional";"39";"15954500";"0";"No";"GUNDERDEHI";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Kalpana Dev";"IND";"0";"Post Graduate";"47";"380000";"0";"No";"GUNDERDEHI";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Muralidhar Sahu";"Hamar Raj Party";"0";"10th Pass";"60";"6498000";"0";"No";"GUNDERDEHI";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Rajendra Ra";"Janta Congress Chhattisgarh (J)";"0";"Graduate";"66";"40252948";"6510487";"No";"GUNDERDEHI";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Raman Kumar Sahu";"IND";"0";"12th Pass";"63";"125000";"0";"No";"GUNDERDEHI";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Toman Lal Sahu";"Lok Janshakti Party(Ram Vilas)";"0";"Graduate";"40";"450000";"100000";"No";"GUNDERDEHI";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Virendra Sahu";"BJP";"0";"10th Pass";"55";"22967403";"8090466";"No";"GUNDERDEHI";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Yashwant Belchanda";"Johar Chhattisgarh Party";"0";"Graduate";"35";"2978000";"1080000";"No";"GUNDERDEHI";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Sangeeta Sinha";"INC";"0";"Graduate";"48";"51222958";"5442695";"Yes";"SANJARI BALOD";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Bhagwati Sahu";"IND";"0";"Graduate Professional";"40";"10994002";"9049";"No";"SANJARI BALOD";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Chandrabhan Sahu";"Johar Chhattisgarh Party";"0";"10th Pass";"32";"355000";"0";"No";"SANJARI BALOD";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Chovendra Kumar Sahu";"AAP";" 1";"Graduate";"38";"1801022";"350000";"No";"SANJARI BALOD";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Dhananjay Dilliwa";"IND";"0";"10th Pass";"54";"9674000";"2800000";"No";"SANJARI BALOD";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Gaukaran Gangb";"Azad Janata Party";"0";"Graduate Professional";"32";"105800";"0";"No";"SANJARI BALOD";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Kamalkant Sahu";"IND";"0";"Graduate";"57";"48098817";"1907591";"No";"SANJARI BALOD";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Manoj Kumar Sahu";"Lok Jan Shakti Party";"0";"10th Pass";"38";"77000";"60000";"No";"SANJARI BALOD";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Meena Satyendra Sahu";"IND";"0";"10th Pass";"49";"41050811";"184016";"No";"SANJARI BALOD";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Puneshwar Kumar Dewanga";"Gondvana Gantantra Party";"0";"12th Pass";"51";"3650000";"0";"No";"SANJARI BALOD";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Rakesh Kumar Yadav";"BJP";"0";"12th Pass";"54";"12863859";"800000";"No";"SANJARI BALOD";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Ravindra Kumar Maurya";"IND";"0";"Graduate";"29";"110000";"0";"No";"SANJARI BALOD";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Shabnam Rani Gou";"IND";"0";"12th Pass";"35";"610763";"74400";"No";"SANJARI BALOD";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Vinod Kumar Nagwansh";"Hamar Raj Party";" 1";"Post Graduate";"46";"14594611";"4044466";"No";"SANJARI BALOD";"CHHATTISGARH";"BALOD";"2023";"Chhattisgarh";"No Comment"
"Tank Ram Verma";"BJP";"0";"Post Graduate";"61";"24735862";"0";"Yes";"BALODA BAZAR";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Dasrath Lal Jaiswal";"Bhartiya Shakti Chetna Party";"0";"10th Pass";"44";"1796000";"150000";"No";"BALODA BAZAR";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Durgeshwari Devi Dhritlaha";"Gana Suraksha Party";"0";"10th Pass";"51";"1630000";"0";"No";"BALODA BAZAR";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Gaukaran Nishad";"Bhrashtachar Mukti Morcha";"0";"Post Graduate";"36";"1435921";"50000";"No";"BALODA BAZAR";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Indrajit Sahu";"IND";"0";"12th Pass";"33";"475000";"0";"No";"BALODA BAZAR";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Narottam Das Banja";"IND";"0";"Graduate";"62";"2550000";"1000000";"No";"BALODA BAZAR";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Nilamsanjay Bharatdwaj";"IND";"0";"10th Pass";"43";"2308350";"255000";"No";"BALODA BAZAR";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Rajkumar Pat";"BSP";"0";"Post Graduate";"53";"2880367";"0";"No";"BALODA BAZAR";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Santosh Yadu";"AAP";" 2";"12th Pass";"34";"8291511";"3115000";"No";"BALODA BAZAR";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Shailesh Nitin Trived";"INC";"0";"Graduate Professional";"60";"106228998";"31297536";"No";"BALODA BAZAR";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Yogesh Kumar Sahu";"Janta Congress Chhattisgarh (J)";"0";"12th Pass";"28";"1799000";"288500";"No";"BALODA BAZAR";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Indra Kumar Sao";"INC";" 1";"Post Graduate";"56";"24506891";"550000";"Yes";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Byasnarayan Verma";"IND";"0";"12th Pass";"47";"140000";"0";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Chandrakant Yadu (Baba Bhai)";"Johar Chhattisgarh Party";" 1";"Others";"51";"7520216";"20000";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Dayashankar Nishad";"Bhartiya Shakti Chetna Party";"0";"Post Graduate";"64";"7298838";"177000";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Dev Prasad Koshl";"IND";"0";"8th Pass";"35";"371000";"0";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Gopal Nat";"IND";"0";"Literate";"48";"21000";"0";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Jitendra Banjare (Jittu)";"Janta Congress Chhattisgarh (J)";" 1";"12th Pass";"33";"990000";"0";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Khemdas Tanda";"BSP";"0";"Graduate Professional";"48";"6460500";"0";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Krishna Banja";"IND";"0";"12th Pass";"44";"220000";"0";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Manohar Sahu";"SP";"0";"Graduate";"51";"11130857";"50000";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Naresh Kumar Koshl";"IND";"0";"12th Pass";"34";"511000";"0";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Panchram";"IND";"0";"12th Pass";"58";"1057567";"100000";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Prakash Diwaka";"IND";"0";"8th Pass";"27";"111000";"0";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Praveen Kumar Sahu";"IND";"0";"Graduate";"48";"30500";"0";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Radhe Lal Mirjha";"IND";"0";"8th Pass";"49";"1336000";"0";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Rajendra Kumar Jangad";"IND";"0";"12th Pass";"39";"146000";"0";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Rakesh Kuma";"IND";"0";"12th Pass";"29";"262000";"105000";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Resham Lal Jog";"IND";"0";"Literate";"53";"250000";"0";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Santosh Dhruw";"IND";"0";"Literate";"45";"441000";"0";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Sevak Ram Sahu";"IND";"0";"8th Pass";"39";"11000";"0";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Shivratan Sharma";"BJP";"0";"Post Graduate";"62";"26339617";"155829";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Sunita Deh";"IND";"0";"5th Pass";"32";"591000";"0";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Surendra Kumar Yadu";"IND";"0";"12th Pass";"38";"276000";"0";"No";"BHATAPARA";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Sandeep Sahu";"INC";"0";"Post Graduate";"44";"4513398";"0";"Yes";"KASDOL";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Amrika Sahu";"Baliraja Party";"0";"12th Pass";"45";"1564500";"500000";"No";"KASDOL";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Chhabilal Paikara";"Bhartiya Shakti Chetna Party";"0";"12th Pass";"44";"19477000";"670000";"No";"KASDOL";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Dhanesh Kumar Koshl";"Rashtriya Jansabha Party";"0";"12th Pass";"36";"72000";"0";"No";"KASDOL";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Dhani Ram Kewat";"IND";"0";"Illiterate";"49";"270000";"0";"No";"KASDOL";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Dhaniram Dhiwa";"BJP";"0";"10th Pass";"50";"17835517";"320000";"No";"KASDOL";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Dr. D.D. Bartams";"BSP";"0";"Graduate Professional";"56";"6791000";"0";"No";"KASDOL";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Dr. Dewesh Verma";"Johar Chhattisgarh Party";"0";"Post Graduate";"37";"29142177";"16731974";"No";"KASDOL";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Dr. Purushottam So";"SP";"0";"Graduate Professional";"32";"20000";"0";"No";"KASDOL";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Gop Kumar Patel";"Gana Suraksha Party";"0";"Graduate";"43";"5523000";"0";"No";"KASDOL";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Gore Lal Sahu";"IND";" 2";"8th Pass";"55";"35026000";"150000";"No";"KASDOL";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Jagjivan Ram Satnam";"Azad Janata Party";"0";"12th Pass";"36";"55000";"0";"No";"KASDOL";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Krishna Kuma";"IND";"0";"12th Pass";"57";"1985000";"0";"No";"KASDOL";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Manharan Das Gurugosa";"Janta Congress Chhattisgarh (J)";"0";"12th Pass";"28";"5711000";"0";"No";"KASDOL";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Manoj Kumar Adil";"IND";" 1";"Post Graduate";"47";"10910000";"7200000";"No";"KASDOL";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Parmeshwari Paikra";"Hamar Raj Party";" 1";"Post Graduate";"38";"6820000";"330000";"No";"KASDOL";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Sandeep Sahu";"IND";"0";"12th Pass";"28";"222000";"0";"No";"KASDOL";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Shailendra";"IND";"0";"12th Pass";"27";"135000";"0";"No";"KASDOL";"CHHATTISGARH";"BALODABAZAR- BHATAPARA";"2023";"Chhattisgarh";"No Comment"
"Ram Vichar Netam";"BJP";"0";"10th Pass";"62";"69283634";"4982076";"Yes";"RAMANUJGANJ (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Ajay Tirky";"IND";"0";"8th Pass";"32";"271000";"0";"No";"RAMANUJGANJ (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Dayashankar Markam";"Gondvana Gantantra Party";"0";"12th Pass";"38";"1130990";"490000";"No";"RAMANUJGANJ (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Dr. Ajay Kumar Tirkey";"INC";"0";"Post Graduate";"55";"219753524";"82500000";"No";"RAMANUJGANJ (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Gyani Singh";"Janta Congress Chhattisgarh (J)";"0";"8th Pass";"45";"315315";"0";"No";"RAMANUJGANJ (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Karamchand Singh";"IND";"0";"8th Pass";"51";"1855000";"59000";"No";"RAMANUJGANJ (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Neelam Did";"AAP";"0";"Post Graduate";"26";"1154919";"0";"No";"RAMANUJGANJ (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Pratibha Singh";"IND";"0";"Graduate";"43";"605000";"0";"No";"RAMANUJGANJ (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Ramvilas Pando";"SP";"0";"10th Pass";"43";"688000";"0";"No";"RAMANUJGANJ (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Surajdev Singh";"IND";"0";"8th Pass";"50";"70000";"0";"No";"RAMANUJGANJ (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Upendra Murum";"Hamar Raj Party";" 1";"10th Pass";"29";"1816800";"0";"No";"RAMANUJGANJ (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Udhheshwari Paikra";"BJP";" 1";"12th Pass";"51";"16239904";"4102193";"Yes";"SAMRI (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Anand Tigga";"BSP";"0";"12th Pass";"30";"5731500";"0";"No";"SAMRI (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Balasiyus Tigga";"Bahujan Mukti Party";"0";"8th Pass";"60";"460000";"0";"No";"SAMRI (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Devganesh Singh Tekam";"AAP";"0";"5th Pass";"58";"7458098";"0";"No";"SAMRI (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Parshuram Bhagat";"Hamar Raj Party";"0";"12th Pass";"48";"19944331";"1204000";"No";"SAMRI (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Prabhat Bela Markam";"Janta Congress Chhattisgarh (J)";"0";"12th Pass";"36";"6000000";"1800000";"No";"SAMRI (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Prabhu Ram Bhagat";"IND";"0";"8th Pass";"66";"5638094";"74255";"No";"SAMRI (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Sachin Kuma";"IND";"0";"Graduate";"25";"400000";"0";"No";"SAMRI (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Santosh Tigga";"IND";"0";"10th Pass";"49";"6033000";"0";"No";"SAMRI (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Shital Khalkho";"CPI";"0";"12th Pass";"60";"2524379";"0";"No";"SAMRI (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Sudama Bhagat";"IND";"0";"8th Pass";"32";"5502000";"0";"No";"SAMRI (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Vidyasagar Paikra";"Janata Congress";" 1";"12th Pass";"32";"5240000";"25000";"No";"SAMRI (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Vijay Paikra";"INC";"0";"Graduate";"45";"11891693";"2925613";"No";"SAMRI (ST)";"CHHATTISGARH";"BALRAMPUR";"2023";"Chhattisgarh";"No Comment"
"Lakheshwar Baghel";"INC";"0";"Graduate";"64";"89905652";"8722534";"Yes";"BASTAR (ST)";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Jagmohan Baghel";"AAP";"0";"Graduate Professional";"49";"606500";"0";"No";"BASTAR (ST)";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Lakheshwar Kashyap";"Hamar Raj Party";" 1";"12th Pass";"29";"18000";"0";"No";"BASTAR (ST)";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Maniram Kashyap";"BJP";"0";"12th Pass";"55";"6973643";"617651";"No";"BASTAR (ST)";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Phulkunwar Baghel";"CPI";"0";"8th Pass";"44";"460900";"0";"No";"BASTAR (ST)";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Ramdhar Baghel";"BSP";"0";"12th Pass";"42";"290000";"0";"No";"BASTAR (ST)";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Shivram Nag";"Sarv Adi Dal";"0";"5th Pass";"29";"125000";"0";"No";"BASTAR (ST)";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Sonsay Kashyap";"Janta Congress Chhattisgarh (J)";" 1";"12th Pass";"51";"2177000";"200000";"No";"BASTAR (ST)";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Vinayak Goyal";"BJP";" 1";"12th Pass";"46";"6031611";"663795";"Yes";"CHITRAKOT (ST)";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Bharat Kashyap";"Janta Congress Chhattisgarh (J)";"0";"Graduate Professional";"28";"22200";"0";"No";"CHITRAKOT (ST)";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Bomdha Mandav";"AAP";" 2";"10th Pass";"46";"862670";"0";"No";"CHITRAKOT (ST)";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Deepak Kumar Baij";"INC";"0";"Post Graduate";"42";"20657322";"2081096";"No";"CHITRAKOT (ST)";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Ramlal Podiyam";"Sarv Adi Dal";" 1";"8th Pass";"31";"4105060";"0";"No";"CHITRAKOT (ST)";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Ramu Ram Mourya";"CPI";"0";"Post Graduate";"46";"355291";"15000";"No";"CHITRAKOT (ST)";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Sannu Poyam";"BSP";"0";"12th Pass";"50";"530000";"600000";"No";"CHITRAKOT (ST)";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Kiran Deo";"BJP";"0";"Graduate Professional";"61";"30150691";"1500000";"Yes";"JAGDALPUR";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Abdul Kayyum";"IND";"0";"8th Pass";"55";"117000";"0";"No";"JAGDALPUR";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Dr. Surendra Chalk";"Sarv Adi Dal";"0";"12th Pass";"66";"569200";"233206";"No";"JAGDALPUR";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Jateen Jaiswal";"INC";"0";"Graduate";"55";"161513860";"1212232";"No";"JAGDALPUR";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Narendra Bhava";"AAP";" 6";"12th Pass";"33";"331133";"0";"No";"JAGDALPUR";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Navneet Chand";"Janta Congress Chhattisgarh (J)";"0";"Graduate";"38";"8580215";"900000";"No";"JAGDALPUR";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Sampat Kashyap";"BSP";"0";"Post Graduate";"40";"6750500";"0";"No";"JAGDALPUR";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Sarita Singh";"Azad Janata Party";"0";"Literate";"48";"410000";"0";"No";"JAGDALPUR";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Subhash Kumar Baghel";"IND";"0";"Graduate";"40";"1263104";"0";"No";"JAGDALPUR";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Vipin Kumar Tiwa";"IND";"0";"Post Graduate";"33";"2389149";"66142";"No";"JAGDALPUR";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Virendra Baidh";"Rashtriya Jansabha Party";"0";"Post Graduate";"51";"41500";"6000";"No";"JAGDALPUR";"CHHATTISGARH";"BASTAR (JAGDALPUR)";"2023";"Chhattisgarh";"No Comment"
"Dipesh Sahu";"BJP";"0";"Post Graduate";"35";"5044154";"0";"Yes";"BEMETARA";"CHHATTISGARH";"BEMETARA";"2023";"Chhattisgarh";"No Comment"
"Advocate Prasoon Shukla";"Azad Janata Party";" 1";"Graduate Professional";"53";"731000";"0";"No";"BEMETARA";"CHHATTISGARH";"BEMETARA";"2023";"Chhattisgarh";"No Comment"
"Arjunsingh Thaku";"IND";"0";"Post Graduate";"64";"3030000";"0";"No";"BEMETARA";"CHHATTISGARH";"BEMETARA";"2023";"Chhattisgarh";"No Comment"
"Ashish Chhabda";"INC";" 10";"Post Graduate";"42";"147660290";"29563583";"No";"BEMETARA";"CHHATTISGARH";"BEMETARA";"2023";"Chhattisgarh";"No Comment"
"Bahal Singh Verma";"Janta Congress Chhattisgarh (J)";" 2";"8th Pass";"48";"300000";"1000000";"No";"BEMETARA";"CHHATTISGARH";"BEMETARA";"2023";"Chhattisgarh";"No Comment"
