"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Ramesh Chand";"BJP";" 6";"10th Pass";"44";"94089148";"21696413";"Yes";"BHADOHI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Akhilesh";"NCP";"0";"Doctorate";"51";"1232900";"270000";"No";"BHADOHI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Dr Rajesh Kumar Verma";"Peoples Party of India (Democratic)";"0";"Doctorate";"51";"13698354";"8192500";"No";"BHADOHI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Kuldeep";"IND";"0";"Post Graduate";"31";"203000";"0";"No";"BHADOHI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Ram Sakha";"IND";"0";"Graduate";"60";"27151000";"104000";"No";"BHADOHI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Ramakant";"INC";" 2";"10th Pass";"59";"82444969";"0";"No";"BHADOHI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Rangnath Mishra";"BSP";" 5";"Graduate";"59";"124899017";"54880849";"No";"BHADOHI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Saiyyad Mohammad Arif";"IND";"0";"8th Pass";"45";"10660000";"0";"No";"BHADOHI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Santlal";"IND";"0";"5th Pass";"35";"281000";"0";"No";"BHADOHI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Satish Bahadu";"IND";"0";"12th Pass";"48";"140532";"0";"No";"BHADOHI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Sushil";"IND";" 2";"12th Pass";"38";"61208";"0";"No";"BHADOHI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Vinod";"Hindusthan Nirman Dal";"0";"Post Graduate";"42";"10154320";"0";"No";"BHADOHI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
