"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Vijay Kumar Singh";"BJP";" 2";"Doctorate";"67";"56545702";"0";"Yes";"GHAZIABAD";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Amit Sharma";"IND";"0";"10th Pass";"37";"4775000";"341233";"No";"GHAZIABAD";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Ashok Sharma";"Subhashwadi Bhartiya Samajwadi Party";"0";"Post Graduate";"62";"11721492";"0";"No";"GHAZIABAD";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Divya Yog Maya Saraswat";"Rashtriya Bharatiya Jan Jan Party";" 2";"Illiterate";"51";"650000";"0";"No";"GHAZIABAD";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Dolly Sharma";"INC";"0";"Post Graduate";"34";"21001366";"0";"No";"GHAZIABAD";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Mohan Lal";"RPI(A)";"0";"Graduate Professional";"60";"19023713";"0";"No";"GHAZIABAD";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Mohd. Salim Ahmed";"Sabse Achchhi Party";"0";"Literate";"50";"3252000";"0";"No";"GHAZIABAD";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Nagendra Kuma";"SHS";"0";"Graduate";"50";"4392354";"785000";"No";"GHAZIABAD";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Rakesh Su";"Right to Recall Party";"0";"Graduate";"42";"157942";"0";"No";"GHAZIABAD";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Sewa Ram Kasana";"Pragatishil Samajwadi Party (Lohia)";" 5";"10th Pass";"56";"98576712";"1203000";"No";"GHAZIABAD";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Sunil Na";"Rashtriya Lok Sarvadhikar Party";" 3";"Illiterate";"38";"150000";"0";"No";"GHAZIABAD";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Suresh Bansal";"SP";"0";"Post Graduate";"76";"138522059";"17300000";"No";"GHAZIABAD";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
