"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Harish Chandra Alias Harish Dwivedi";"BJP";" 5";"Post Graduate";"45";"8662344";"322490";"Yes";"BASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Bhagwandas";"IND";"0";"8th Pass";"51";"1815569";"0";"No";"BASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Chandra Mani Pandey";"IND";"0";"Post Graduate";"39";"15077000";"0";"No";"BASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Pankaj Dubey";"Lok Gathbandhan Party";"0";"Post Graduate";"36";"1538839";"500000";"No";"BASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Pramod Shukla";"Rashtrawadi Party of India,";" 1";"8th Pass";"38";"72000";"0";"No";"BASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Raj Kishor Singh";"INC";"0";"Graduate";"50";"52812489";"0";"No";"BASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Ram Prasad Chaudhary";"BSP";" 3";"Others";"65";"66059943";"1166159";"No";"BASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Ram Prasad Chaurasiya";"Janhit Kisan Party";"0";"Graduate Professional";"49";"5360601";"0";"No";"BASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Rangi Lal Yadav";"IND";"0";"8th Pass";"36";"2121330";"0";"No";"BASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Rohit Kumar Pathak";"Hindusthan Nirman Dal";" 1";"12th Pass";"25";"6291133";"0";"No";"BASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Vinod Kumar Rajbha";"Suheldev Bhartiya Samaj Party";"0";"12th Pass";"42";"2026650";"0";"No";"BASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
