"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Ram Shiromani";"BSP";"0";"Graduate Professional";"49";"19108216";"350000";"Yes";"SHRAWASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Arju";"IND";"0";"8th Pass";"51";"148940";"0";"No";"SHRAWASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Balmukund";"IND";"0";"Graduate";"26";"315398";"94873";"No";"SHRAWASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Daddan Mishra";"BJP";"0";"Post Graduate";"52";"28788083";"155755";"No";"SHRAWASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Dhirendra Pratap Singh";"INC";" 8";"Post Graduate";"54";"110455296";"1671408";"No";"SHRAWASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Hanoman Prassad Mishra";"Kisan Mazdoor Sangharsh Party";" 5";"12th Pass";"40";"86000";"0";"No";"SHRAWASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Nabban Kha";"CPI";"0";"Literate";"63";"2395000";"0";"No";"SHRAWASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Rajwant Singh";"SHS";" 1";"Graduate Professional";"47";"7600000";"300600";"No";"SHRAWASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Ram Kumar Pandey";"Hindusthan Nirman Dal";"0";"Graduate Professional";"36";"5898888";"0";"No";"SHRAWASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Ugrasen Singh";"IND";"0";"12th Pass";"45";"4262224";"0";"No";"SHRAWASTI";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
