"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Bholanath (B.P. Saroj)";"BJP";"0";"Graduate";"58";"259027394";"11194163";"Yes";"MACHHLISHAHR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Brijesh Kuma";"RPI";"0";"12th Pass";"40";"185000";"0";"No";"MACHHLISHAHR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Chanchal Kuma";"Rashtriya Samaj Paksha";"0";"Post Graduate";"27";"1219255";"0";"No";"MACHHLISHAHR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Dasharath";"Prithviraj Janshakti Party";"0";"12th Pass";"51";"1141332";"0";"No";"MACHHLISHAHR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Deepak Kuma";"IND";"0";"8th Pass";"32";"198000";"0";"No";"MACHHLISHAHR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Dr. Amarnath Paswa";"Jan Adhikar Party";"0";"Doctorate";"42";"5693817";"0";"No";"MACHHLISHAHR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Gangaram";"IND";"0";"8th Pass";"54";"28000";"0";"No";"MACHHLISHAHR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Jitendra";"Bhartiya Manav Samaj Party";"0";"Graduate";"37";"208000";"0";"No";"MACHHLISHAHR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Nandlal";"Bharat Prabhat Party";"0";"8th Pass";"38";"2553000";"0";"No";"MACHHLISHAHR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Raj Nath";"Suheldev Bhartiya Samaj Party";"0";"Post Graduate";"70";"4441330";"0";"No";"MACHHLISHAHR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Rajkesha";"Sajag Samaj Party";"0";"Graduate Professional";"0";"2335000";"0";"No";"MACHHLISHAHR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Ram Naresh";"Moulik Adhikar Party";"0";"Post Graduate";"45";"247200";"0";"No";"MACHHLISHAHR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Tribhuvan Ram";"BSP";" 1";"Graduate";"70";"102095537";"11700000";"No";"MACHHLISHAHR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
