"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Pankaj Choudhary";"BJP";" 5";"12th Pass";"54";"371827109";"4483048";"Yes";"MAHARAJGANJ";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Akhilesh";"SP";" 4";"Graduate";"55";"82263380";"0";"No";"MAHARAJGANJ";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Amarjeet";"IND";"0";"12th Pass";"51";"1560000";"0";"No";"MAHARAJGANJ";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Aneel Kuma";"IND";"0";"Post Graduate";"40";"2648000";"2500000";"No";"MAHARAJGANJ";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Laldhari Yadav";"IND";" 2";"Post Graduate";"42";"127495";"0";"No";"MAHARAJGANJ";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Manish";"Bahujan Mukti Party";" 1";"Graduate Professional";"38";"191717";"0";"No";"MAHARAJGANJ";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Manoj Kumar Rana";"Bhartiya Kisan Union Samaj Party";"0";"12th Pass";"46";"5846000";"0";"No";"MAHARAJGANJ";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Mohan Kuma";"IND";"0";"10th Pass";"49";"4090400";"0";"No";"MAHARAJGANJ";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Pannelal";"IND";"0";"8th Pass";"33";"1178000";"0";"No";"MAHARAJGANJ";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Pappu Chauha";"Satya Kranti Party";"0";"12th Pass";"63";"774009";"0";"No";"MAHARAJGANJ";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Pramod Kuma";"IND";" 1";"Graduate";"36";"985543";"0";"No";"MAHARAJGANJ";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Shiv Chara";"Jai Hind Samaj Party";"0";"Post Graduate";"30";"0";"0";"No";"MAHARAJGANJ";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Sumit";"Janhit Kisan Party";"0";"Graduate";"31";"2195000";"0";"No";"MAHARAJGANJ";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Supriya Shrinat";"INC";"0";"Post Graduate";"41";"85042997";"7395000";"No";"MAHARAJGANJ";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
