"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Ravindra Shyamnarayan Shukla Alias Ravi Kishan";"BJP";"0";"12th Pass";"51";"208494688";"17711043";"Yes";"GORAKHPUR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Abhishek Chand";"Suheldev Bhartiya Samaj Party";"0";"Post Graduate";"30";"545000";"0";"No";"GORAKHPUR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Awadhesh Kumar Singh";"Shane Hind Fourm";"0";"Doctorate";"63";"124554884";"4190656";"No";"GORAKHPUR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Dr Ashish Kumar Singh";"CPI";"0";"Graduate Professional";"40";"14930397";"0";"No";"GORAKHPUR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Jai Prakash Mishra";"Rashtrawadi Party of India";"0";"Graduate";"52";"13665000";"0";"No";"GORAKHPUR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Jitendra Kuma";"Jwala Dal";"0";"12th Pass";"31";"15560000";"0";"No";"GORAKHPUR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Madhusudan Tripath";"INC";" 1";"Graduate Professional";"65";"57660121";"2638815";"No";"GORAKHPUR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Rambhual Nishad";"SP";" 7";"Graduate";"58";"39717782";"2100000";"No";"GORAKHPUR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Shyamnarayan Yadav";"Pragatishil Samajwadi Party (Lohia)";" 1";"12th Pass";"49";"8011000";"0";"No";"GORAKHPUR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
"Subhash Chandra Dubey";"Socialist Party (India)";"0";"Post Graduate";"73";"851680";"0";"No";"GORAKHPUR";"UTTAR PRADESH";"2019";"Lok Sabha";"No Comment"
