"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Adoor Prakash";"INC";" 7";"Graduate Professional";"63";"144098612";"27622685";"Yes";"ATTINGAL";"KERALA";"2019";"Lok Sabha";"No Comment"
"A.Sampath";"CPI(M)";"0";"Doctorate";"56";"38448688";"3611333";"No";"ATTINGAL";"KERALA";"2019";"Lok Sabha";"No Comment"
"Ajmal Ismail";"SDPI";" 3";"Graduate Professional";"36";"1508680";"200000";"No";"ATTINGAL";"KERALA";"2019";"Lok Sabha";"No Comment"
"Anitha";"IND";"0";"Graduate";"34";"25000";"0";"No";"ATTINGAL";"KERALA";"2019";"Lok Sabha";"No Comment"
"Attingal Ajith Kuma";"IND";"0";"10th Pass";"51";"50800";"0";"No";"ATTINGAL";"KERALA";"2019";"Lok Sabha";"No Comment"
"Devadatha";"IND";"0";"10th Pass";"70";"75000";"0";"No";"ATTINGAL";"KERALA";"2019";"Lok Sabha";"No Comment"
"Irinjayam Suresh";"IND";"0";"10th Pass";"45";"0";"0";"No";"ATTINGAL";"KERALA";"2019";"Lok Sabha";"No Comment"
"K.G.Mohana";"IND";"0";"10th Pass";"59";"100000";"0";"No";"ATTINGAL";"KERALA";"2019";"Lok Sabha";"No Comment"
"Maheen Thevarupara";"IND";"0";"10th Pass";"31";"335500";"0";"No";"ATTINGAL";"KERALA";"2019";"Lok Sabha";"No Comment"
"Manoj M";"IND";"0";"10th Pass";"30";"69850";"0";"No";"ATTINGAL";"KERALA";"2019";"Lok Sabha";"No Comment"
"P.Ramsaga";"IND";"0";"12th Pass";"48";"589800";"26510";"No";"ATTINGAL";"KERALA";"2019";"Lok Sabha";"No Comment"
"Prakash G";"IND";"0";"10th Pass";"59";"2752411";"650000";"No";"ATTINGAL";"KERALA";"2019";"Lok Sabha";"No Comment"
"Satheesh Kuma";"IND";"0";"10th Pass";"38";"918440";"175000";"No";"ATTINGAL";"KERALA";"2019";"Lok Sabha";"No Comment"
"Shailaja";"IND";"0";"10th Pass";"34";"125190";"0";"No";"ATTINGAL";"KERALA";"2019";"Lok Sabha";"No Comment"
"Sobha Surendra";"BJP";" 40";"Graduate";"45";"1981638";"0";"No";"ATTINGAL";"KERALA";"2019";"Lok Sabha";"No Comment"
"Sunil Soma";"IND";"0";"10th Pass";"49";"14110";"0";"No";"ATTINGAL";"KERALA";"2019";"Lok Sabha";"No Comment"
"Vipinlal Palod";"BSP";" 1";"Post Graduate";"30";"504936";"623334";"No";"ATTINGAL";"KERALA";"2019";"Lok Sabha";"No Comment"
"Vivekanandha";"IND";"0";"8th Pass";"71";"425999";"0";"No";"ATTINGAL";"KERALA";"2019";"Lok Sabha";"No Comment"
