"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"M.K.Raghavan";"INC";" 1";"Graduate";"66";"12502009";"3174805";"Yes";"KOZHIKODE";"KERALA";"2019";"Lok Sabha";"No Comment"
"A Pradeep Kuma";"CPI(M)";" 1";"12th Pass";"55";"11915342";"2079872";"No";"KOZHIKODE";"KERALA";"2019";"Lok Sabha";"No Comment"
"Adv.Prakash Babu";"BJP";" 22";"Post Graduate";"39";"3524377";"343064";"No";"KOZHIKODE";"KERALA";"2019";"Lok Sabha";"No Comment"
"M.K. Raghavan Na";"IND";"0";"8th Pass";"65";"1178726";"160000";"No";"KOZHIKODE";"KERALA";"2019";"Lok Sabha";"No Comment"
"N. Raghav";"IND";"0";"5th Pass";"74";"1523300";"800000";"No";"KOZHIKODE";"KERALA";"2019";"Lok Sabha";"No Comment"
"Nusrath Jaha";"IND";"0";"Others";"51";"19702571";"2271406";"No";"KOZHIKODE";"KERALA";"2019";"Lok Sabha";"No Comment"
"P Sankaran (A.Sekhar)";"SUCI(C)";"0";"Graduate Professional";"69";"10885015";"200000";"No";"KOZHIKODE";"KERALA";"2019";"Lok Sabha";"No Comment"
"P. Raghava";"IND";"0";"5th Pass";"68";"483000";"0";"No";"KOZHIKODE";"KERALA";"2019";"Lok Sabha";"No Comment"
"Pradeep Kumar E T";"IND";"0";"10th Pass";"53";"1337000";"0";"No";"KOZHIKODE";"KERALA";"2019";"Lok Sabha";"No Comment"
"Pradeep.V.K";"IND";"0";"Literate";"45";"307000";"0";"No";"KOZHIKODE";"KERALA";"2019";"Lok Sabha";"No Comment"
"Pradeepan N";"IND";"0";"10th Pass";"47";"706000";"0";"No";"KOZHIKODE";"KERALA";"2019";"Lok Sabha";"No Comment"
"Prakash Babu Chaithram";"IND";"0";"12th Pass";"53";"9625000";"3607000";"No";"KOZHIKODE";"KERALA";"2019";"Lok Sabha";"No Comment"
"Raghu K";"BSP";"0";"Graduate";"62";"5570000";"1000000";"No";"KOZHIKODE";"KERALA";"2019";"Lok Sabha";"No Comment"
"T. Raghava";"IND";"0";"10th Pass";"57";"2563000";"433000";"No";"KOZHIKODE";"KERALA";"2019";"Lok Sabha";"No Comment"
