"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"K Sudhakaran";"INC";" 3";"Post Graduate";"70";"29699206";"7468633";"Yes";"KANNUR";"KERALA";"2019";"Lok Sabha";"No Comment"
"Abdul Jabbar K K";"SDPI";" 3";"10th Pass";"45";"3410000";"0";"No";"KANNUR";"KERALA";"2019";"Lok Sabha";"No Comment"
"Aparna R";"SUCI(C)";"0";"Graduate Professional";"27";"777958";"0";"No";"KANNUR";"KERALA";"2019";"Lok Sabha";"No Comment"
"C K Padmanabha";"BJP";"0";"10th Pass";"70";"3290900";"0";"No";"KANNUR";"KERALA";"2019";"Lok Sabha";"No Comment"
"K. Sreemathi W/O Sudeep Kumar C. V";"IND";"0";"10th Pass";"35";"878967";"225709";"No";"KANNUR";"KERALA";"2019";"Lok Sabha";"No Comment"
"K. Sudhakaran S/O Krishna";"IND";" 1";"8th Pass";"46";"1505020";"367497";"No";"KANNUR";"KERALA";"2019";"Lok Sabha";"No Comment"
"K. Sudhakaran S/O Kunhirama";"IND";"0";"Graduate";"65";"2673964";"0";"No";"KANNUR";"KERALA";"2019";"Lok Sabha";"No Comment"
"Kuriakos";"Secular Democratic Congress";"0";"10th Pass";"44";"6837320";"1000000";"No";"KANNUR";"KERALA";"2019";"Lok Sabha";"No Comment"
"P K Sreemath";"CPI(M)";" 10";"12th Pass";"69";"24590760";"0";"No";"KANNUR";"KERALA";"2019";"Lok Sabha";"No Comment"
"P. Sreemathi W/O Raveendra";"IND";"0";"8th Pass";"56";"2635987";"900000";"No";"KANNUR";"KERALA";"2019";"Lok Sabha";"No Comment"
"Praveen Arimbrathodiyil";"IND";"0";"Graduate";"35";"3983015";"37918";"No";"KANNUR";"KERALA";"2019";"Lok Sabha";"No Comment"
"Radhamani Narayanakuma";"IND";"0";"10th Pass";"47";"482000";"0";"No";"KANNUR";"KERALA";"2019";"Lok Sabha";"No Comment"
"Sudhakaran P. K S/O Krishna Pilla";"IND";"0";"8th Pass";"59";"4510000";"300000";"No";"KANNUR";"KERALA";"2019";"Lok Sabha";"No Comment"
