"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"KRISHNA MURARI MOGHE";"BJP";"0";"Graduate";"53";"7414005";"88719";"Yes";"KHARGONE";"MADHYA PRADESH";"2004";"Lok Sabha";"No Comment"
"ASHOK PRAJAPATI";"IND";"0";"8th Pass";"37";"35000";"0";"No";"KHARGONE";"MADHYA PRADESH";"2004";"Lok Sabha";"No Comment"
"BHAGWAN-BADOLE";"BSP";" 3";"Post Graduate";"45";"375500";"0";"No";"KHARGONE";"MADHYA PRADESH";"2004";"Lok Sabha";"No Comment"
"KASHIRAM YADAV";"SP";"0";"8th Pass";"42";"879811";"28000";"No";"KHARGONE";"MADHYA PRADESH";"2004";"Lok Sabha";"No Comment"
"MANGILAL MANDLOI";"IND";"0";"5th Pass";"66";"69300";"0";"No";"KHARGONE";"MADHYA PRADESH";"2004";"Lok Sabha";"No Comment"
"PRATIBHA RATHOR";"IND";"0";"Others";"35";"875000";"0";"No";"KHARGONE";"MADHYA PRADESH";"2004";"Lok Sabha";"No Comment"
"REMSINGH KIRADE ( REMA)";"IND";" 1";"Literate";"39";"140000";"0";"No";"KHARGONE";"MADHYA PRADESH";"2004";"Lok Sabha";"No Comment"
"SURESH CHOUHAN";"IND";"0";"10th Pass";"31";"513300";"76000";"No";"KHARGONE";"MADHYA PRADESH";"2004";"Lok Sabha";"No Comment"
"TARACHAND SHIVAJI PATEL";"INC";"0";"12th Pass";"60";"11983769";"779209";"No";"KHARGONE";"MADHYA PRADESH";"2004";"Lok Sabha";"No Comment"
"YASHWANT KUMAR KUMRAWAT";"IND";"0";"Graduate";"51";"3674000";"551231";"No";"KHARGONE";"MADHYA PRADESH";"2004";"Lok Sabha";"No Comment"
