"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Velusamy P";"DMK";"0";"Illiterate";"52";"148076407";"31474526";"Yes";"DINDIGUL";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Ananthraj, T";"IND";"0";"Illiterate";"34";"1549689";"0";"No";"DINDIGUL";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Anburose. D";"IND";"0";"12th Pass";"47";"7058000";"0";"No";"DINDIGUL";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Arasur Manoharan (A) Manoharan, S.";"BSP";"0";"12th Pass";"63";"125500";"0";"No";"DINDIGUL";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Arunkumar. A";"IND";"0";"Post Graduate";"30";"402007";"81500";"No";"DINDIGUL";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Dineshkumar, M.";"IND";"0";"Post Graduate";"28";"325000";"0";"No";"DINDIGUL";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Eswaran, R";"IND";" 14";"Graduate";"44";"2900000";"0";"No";"DINDIGUL";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Irudayasamy, G";"IND";"0";"Post Graduate";"59";"3705000";"950000";"No";"DINDIGUL";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Jothimurugan. P";"IND";" 1";"Post Graduate";"42";"38770497";"8000000";"No";"DINDIGUL";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Murugesan, S .P";"IND";"0";"12th Pass";"46";"10000";"0";"No";"DINDIGUL";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Nagaraj , M";"IND";"0";"Others";"31";"279905";"0";"No";"DINDIGUL";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Pandi, M.";"IND";"0";"Illiterate";"32";"237500";"0";"No";"DINDIGUL";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Shanmugaprabu, K";"IND";"0";"Post Graduate";"35";"159599";"0";"No";"DINDIGUL";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Suresh. K";"Ulzaipali Makkal Katchy";"0";"8th Pass";"44";"70000";"0";"No";"DINDIGUL";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Suthakaran, S. Dr.";"Makkal Needhi Maiam";"0";"Graduate Professional";"52";"58904398";"25302234";"No";"DINDIGUL";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Udhayakumar. A";"IND";"0";"Post Graduate";"37";"15000";"0";"No";"DINDIGUL";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Velusamy, P";"IND";"0";"12th Pass";"47";"2025000";"0";"No";"DINDIGUL";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Vembarasan. V";"IND";"0";"10th Pass";"46";"1140000";"377000";"No";"DINDIGUL";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
