"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Dr.A.Chellakumar";"INC";" 5";"Post Graduate";"58";"121087979";"66817959";"Yes";"KRISHNAGIRI";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Ajaz.S";"IND";"0";"Graduate Professional";"33";"588540";"0";"No";"KRISHNAGIRI";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"B.Govinda";"IND";"0";"10th Pass";"51";"2191000";"0";"No";"KRISHNAGIRI";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Devappa.Y";"IND";"0";"10th Pass";"53";"3600000";"0";"No";"KRISHNAGIRI";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"K.Kuppa";"IND";"0";"8th Pass";"68";"2655000";"200000";"No";"KRISHNAGIRI";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"K.P.Munusamy";"AIADMK";"0";"Graduate Professional";"67";"115619769";"0";"No";"KRISHNAGIRI";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"M.Kumarasa";"IND";"0";"10th Pass";"44";"1366000";"0";"No";"KRISHNAGIRI";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"M.Meena";"IND";"0";"Illiterate";"55";"478655";"0";"No";"KRISHNAGIRI";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Madhusoodhanan.N";"Naam Tamilar Katchi";"0";"Post Graduate";"37";"10336958";"1400000";"No";"KRISHNAGIRI";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Nagesh.L";"IND";"0";"10th Pass";"47";"206000";"0";"No";"KRISHNAGIRI";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"S.Ganesa Kuma";"IND";" 1";"10th Pass";"50";"7227602";"1057578";"No";"KRISHNAGIRI";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"Srikarunya Subrahmanyam";"Makkal Needhi Maiam";"0";"Graduate";"50";"1300000";"0";"No";"KRISHNAGIRI";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
"T.V.S.Gandh";"IND";"0";"Illiterate";"45";"66698";"0";"No";"KRISHNAGIRI";"TAMIL NADU";"2019";"Lok Sabha";"No Comment"
