"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Gokulkrishna";"Tamil Nadu Ilangyar Katchi";"0";"Others";"27";"9196119";"380000";"No";"PALLAVARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Kanagaraj";"IND";"0";"5th Pass";"36";"419361";"0";"No";"PALLAVARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Karthick";"BSP";"0";"5th Pass";"38";"131000";"0";"No";"PALLAVARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Kuma";"Anna MGR Dravida Makkal Kalgam";"0";"Not Given";"45";"10000";"0";"No";"PALLAVARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Kumara Doss";"IND";"0";"Graduate";"40";"247289";"12000";"No";"PALLAVARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Michael";"IND";"0";"Not Given";"50";"2630208";"0";"No";"PALLAVARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Minishree Kanagaraj";"Naam Tamilar Katchi";"0";"Graduate";"36";"14102000";"3700000";"No";"PALLAVARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Murugesa";"DMDK";" 1";"10th Pass";"59";"5050640";"0";"No";"PALLAVARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Perumal";"IND";"0";"10th Pass";"43";"384000";"245000";"No";"PALLAVARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Rajendra";"AIADMK";"0";"Graduate Professional";"60";"168283974";"7886925";"No";"PALLAVARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Ramachandran.R";"IND";"0";"Graduate";"28";"678000";"0";"No";"PALLAVARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Sadam Hussa";"IND";"0";"10th Pass";"26";"17000";"0";"No";"PALLAVARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Sasikumar Lakshmipathy";"National Democratic Party of South India";"0";"Graduate Professional";"42";"1145179";"1494021";"No";"PALLAVARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Sathyaseela";"LJP";"0";"10th Pass";"68";"98350000";"0";"No";"PALLAVARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Senthil Kuma";"Makkal Needhi Maiam";" 1";"Post Graduate";"43";"33176199";"6230000";"No";"PALLAVARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Serma Selvaraj";"Desiya Makkal Sakthi Katchi";"0";"Post Graduate";"49";"19565980";"0";"No";"PALLAVARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Sridhara";"Dravida Murpokku Makkal Katchi";"0";"Doctorate";"64";"30235861";"496981";"No";"PALLAVARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Veeralakshm";"My India Party";" 3";"Post Graduate";"32";"7500";"0";"No";"PALLAVARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"S.Aravindramesh";"DMK";" 22";"8th Pass";"54";"285905344";"36778278";"Yes";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"A.Dhanaseka";"IND";"0";"5th Pass";"48";"980000";"0";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"A.I.Ahamed Shah";"IND";"0";"Graduate Professional";"27";"107000";"0";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"A.Mohammed Ga";"IND";"0";"10th Pass";"41";"14000";"0";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"D.Kalanith";"IND";"0";"Graduate";"41";"22000";"0";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"D.Srinivasa";"IND";"0";"12th Pass";"31";"14000";"0";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"D.Venugopal";"IND";"0";"Illiterate";"57";"560000";"0";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Dr. V.Kanda";"IND";"0";"10th Pass";"40";"5521000";"387618";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"E.Rajesh";"IND";"0";"12th Pass";"26";"11000";"0";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"G.Prakash Robert";"BSP";"0";"Graduate";"42";"208790";"189391";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"G.Velava";"IND";"0";"8th Pass";"33";"15000";"0";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"H.Aravindhkuma";"IND";"0";"Post Graduate";"26";"153000";"0";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"K.Narasimma";"IND";"0";"10th Pass";"42";"56000";"0";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"K.P.Kanda";"AIADMK";"0";"8th Pass";"57";"873987687";"0";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"K.Surjithkuma";"IND";"0";"Graduate Professional";"33";"25000";"0";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"M.Rajeswaripriya";"Anaithu Makkal Arasiyal Katchi";"0";"Graduate";"38";"4001550";"0";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"P.Arulraj";"IND";"0";"Graduate";"35";"420000";"51000";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"R.Muruga";"DMDK";" 4";"8th Pass";"36";"3244900";"789860";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"R.Ravichandra";"IND";"0";"8th Pass";"55";"1265000";"512000";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"R.Selvavignesh";"IND";"0";"Graduate Professional";"26";"315000";"0";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Rajiv Kuma";"Makkal Needhi Maiam";"0";"Graduate";"48";"23285275";"0";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"S.Michael";"Naam Tamilar Katchi";"0";"Graduate Professional";"36";"7158137";"85410";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"S.Prithiviraj";"IND";"0";"12th Pass";"31";"17000";"0";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"S.Senthil";"IND";"0";"10th Pass";"39";"12000";"0";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"T.Elumala";"Anna MGR Dravida Munnetra Kazhagam";"0";"Graduate";"41";"10000";"0";"No";"SHOLINGANALLUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Raja.S.R";"DMK";" 3";"8th Pass";"64";"274169999";"80040324";"Yes";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Abdulnazar P A";"Tamil Nadu Ilangyar Katchi";"0";"Graduate Professional";"47";"64030977";"2108393";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Anand Prabhu B.";"IND";"0";"12th Pass";"36";"160700";"107540";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Balakrishnan G.";"IND";"0";"Post Graduate";"54";"1695";"0";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Chinnaiyah.T.K.M";"AIADMK";"0";"Graduate";"59";"14712500";"0";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Elango.Siva";"Makkal Needhi Maiam";" 1";"Post Graduate";"44";"12932308";"2287503";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Harikrishnan.R";"BSP";"0";"Post Graduate";"34";"2510959";"0";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Justin Charles.P";"RPI(A)";" 1";"10th Pass";"52";"10000";"0";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Kamatchi U.";"Anaithu Makkal Arasiyal Katchi";"0";"12th Pass";"33";"30500";"120000";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Kannairam.";"IND";"0";"10th Pass";"60";"927500";"100000";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Karikalan.M";"Amma Makkal Munnettra Kazagam";" 2";"Graduate";"55";"58501888";"7350847";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Krishna T V N H S R.";"IND";"0";"Graduate";"42";"4163787";"2167195";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Laksmanan N.";"IND";"0";"5th Pass";"42";"11625000";"1700000";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Manojkumar A.";"SHS";" 1";"10th Pass";"36";"951200";"268439";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Ramu A";"National Democratic Party of South India";"0";"10th Pass";"53";"192798592";"81223987";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Rathinakumar R.";"IND";"0";"Graduate";"28";"190000";"0";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Sigamani S";"IND";"0";"5th Pass";"50";"1630500";"0";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Sivaraman.S";"IND";"0";"Graduate";"56";"4815321";"133479";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Sureshkumar.T";"Naam Tamilar Katchi";"0";"Others";"47";"7080000";"3347000";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Thangaraj V.";"IND";"0";"8th Pass";"47";"250389";"0";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Venkatesan Balaji B.";"IND";"0";"Graduate Professional";"55";"235000";"0";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Venkatesan.C";"Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi";"0";"10th Pass";"44";"14000";"0";"No";"TAMBARAM";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"S.S.Balaji";"Viduthalai Chiruthaigal Katchi";" 2";"Graduate Professional";"51";"31099633";"13359000";"Yes";"THIRUPORUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
" A.Joshva";"IND";"0";"Illiterate";"53";"170000";"0";"No";"THIRUPORUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Arumugam.K";"Pattali Makkal Katchi";" 3";"Graduate";"60";"101218060";"6185000";"No";"THIRUPORUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"D.Rav";"IND";"0";"Literate";"47";"14000";"0";"No";"THIRUPORUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Kothandapani.M";"Amma Makkal Munnettra Kazagam";"0";"Graduate";"62";"63113509";"450000";"No";"THIRUPORUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Lavanya.N";"Makkal Needhi Maiam";"0";"Graduate Professional";"41";"19256000";"5850000";"No";"THIRUPORUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"M.Duraisamy";"IND";"0";"8th Pass";"39";"545000";"0";"No";"THIRUPORUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"Mohana Sundari.S";"Naam Tamilar Katchi";"0";"Graduate";"36";"6238532";"2525000";"No";"THIRUPORUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"S.Nataraj";"IND";"0";"8th Pass";"37";"705000";"20000";"No";"THIRUPORUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"U.Akbar Bhasha";"IND";"0";"10th Pass";"32";"88000";"0";"No";"THIRUPORUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"V.K.Pakkiri Ambadka";"BSP";"0";"10th Pass";"54";"6386000";"0";"No";"THIRUPORUR";"TAMIL NADU";"CHENGALPATTU";"2021";"Tamil Nadu";"No Comment"
"M.K. Mohan";"DMK";" 4";"8th Pass";"68";"2112099843";"27773052";"Yes";"ANNA NAGAR";"TAMIL NADU";"CHENNAI";"2021";"Tamil Nadu";"No Comment"
"A. Jayaprakash";"IND";"0";"10th Pass";"54";"333447";"0";"No";"ANNA NAGAR";"TAMIL NADU";"CHENNAI";"2021";"Tamil Nadu";"No Comment"
"Ansar Ahamed";"Anaithu Makkal Arasiyal Katchi";"0";"10th Pass";"54";"5065000";"7540000";"No";"ANNA NAGAR";"TAMIL NADU";"CHENNAI";"2021";"Tamil Nadu";"No Comment"
"D. Jeevithkuma";"BSP";"0";"Graduate";"30";"155000";"0";"No";"ANNA NAGAR";"TAMIL NADU";"CHENNAI";"2021";"Tamil Nadu";"No Comment"
"Hari Shanka";"IND";"0";"Others";"45";"31000";"0";"No";"ANNA NAGAR";"TAMIL NADU";"CHENNAI";"2021";"Tamil Nadu";"No Comment"
"J. Nagaraj";"New Generation Peoples Party";"0";"Others";"42";"3291264";"1500000";"No";"ANNA NAGAR";"TAMIL NADU";"CHENNAI";"2021";"Tamil Nadu";"No Comment"
"K. Sathish Kuma";"IND";"0";"Graduate Professional";"32";"1032050";"0";"No";"ANNA NAGAR";"TAMIL NADU";"CHENNAI";"2021";"Tamil Nadu";"No Comment"
"K.N. Gunasekara";"Amma Makkal Munnettra Kazagam";"0";"5th Pass";"60";"41445000";"0";"No";"ANNA NAGAR";"TAMIL NADU";"CHENNAI";"2021";"Tamil Nadu";"No Comment"
"L. Kasinatha";"IND";"0";"Graduate Professional";"64";"4787287";"0";"No";"ANNA NAGAR";"TAMIL NADU";"CHENNAI";"2021";"Tamil Nadu";"No Comment"
