"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Kundaria Mohanbhai";"BJP";"0";"8th Pass";"67";"68818120";"16566856";"Yes";"RAJKOT";"GUJARAT";"2019";"Lok Sabha";"No Comment"
" Parmar Vijay";"BSP";" 4";"12th Pass";"48";"535000";"0";"No";"RAJKOT";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Amardas Desa";"IND";" 1";"Post Graduate";"52";"8154624";"0";"No";"RAJKOT";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Chauhan Manojbha";"IND";"0";"12th Pass";"27";"459000";"318000";"No";"RAJKOT";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Chitroda Nathalal";"IND";"0";"Graduate Professional";"59";"11053000";"922957";"No";"RAJKOT";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Dengada Pravinbha";"IND";" 9";"Illiterate";"57";"1382000";"0";"No";"RAJKOT";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"J. B. Chauha";"IND";"0";"5th Pass";"40";"92500";"0";"No";"RAJKOT";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Jaspalsinh Toma";"IND";"0";"Others";"34";"3748000";"0";"No";"RAJKOT";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Kagathara Lalitbha";"INC";" 2";"Graduate";"61";"97582897";"82106333";"No";"RAJKOT";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Rakeshbha";"IND";"0";"10th Pass";"37";"801500";"0";"No";"RAJKOT";"GUJARAT";"2019";"Lok Sabha";"No Comment"
