"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Shardaben Anilbhai Patel";"BJP";"0";"12th Pass";"71";"440308300";"7477793";"Yes";"MAHESANA";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"A. J. Patel";"INC";"0";"Graduate Professional";"73";"698773712";"96220673";"No";"MAHESANA";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Barot Kuldipkumar Bharatkuma";"Yuva Jan Jagriti Party";"0";"Graduate";"30";"1465000";"850000";"No";"MAHESANA";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Chaudhari Sendhabhai Abherajbha";"Bahujan Mukti Party";"0";"Post Graduate";"44";"8431116";"0";"No";"MAHESANA";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Chauhan Prahladbha";"BSP";"0";"12th Pass";"65";"2498260";"0";"No";"MAHESANA";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Patel Ambalal Talashibha";"IND";"0";"Graduate Professional";"71";"6500500";"71000";"No";"MAHESANA";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Patel Anitaben Ramabha";"IND";"0";"8th Pass";"33";"551000";"0";"No";"MAHESANA";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Prajapati Kanubhai Amatharam";"Bharatiya Rashtravadi Paksha";"0";"5th Pass";"52";"8230642";"0";"No";"MAHESANA";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Rathod Gulabsinh Dursinh";"IND";"0";"10th Pass";"28";"4347000";"145000";"No";"MAHESANA";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Thakor Bipinkumar Shankarj";"IND";"0";"12th Pass";"32";"129615";"0";"No";"MAHESANA";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Thakor Jayantiji Chunthaj";"IND";"0";"12th Pass";"36";"7503000";"0";"No";"MAHESANA";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Thakor Mayurkumar Rupsangj";"IND";"0";"12th Pass";"28";"3434199";"220000";"No";"MAHESANA";"GUJARAT";"2019";"Lok Sabha";"No Comment"
