"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Dr.Bharatiben Dhirubhai Shiyal";"BJP";"0";"Graduate Professional";"55";"17753161";"3689036";"Yes";"BHAVNAGAR";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Champaben Zaverbhai Chauha";"IND";"0";"Post Graduate";"59";"3771365";"0";"No";"BHAVNAGAR";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Chauhan Ajaykumar Ramratansinh";"IND";" 2";"12th Pass";"42";"3646057";"0";"No";"BHAVNAGAR";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Dhapa Dharamshibhai Ramjibha";"Vyavastha Parivartan Party";" 2";"10th Pass";"45";"3060000";"177000";"No";"BHAVNAGAR";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Hareshbhai Babubhai Vegad";"IND";" 2";"Literate";"35";"7415000";"3700000";"No";"BHAVNAGAR";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Manharbhai Nagjibhai Patel";"INC";"0";"10th Pass";"50";"75961835";"5595198";"No";"BHAVNAGAR";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Sitapara Sagarbhai Bhurabha";"IND";"0";"Literate";"41";"705104";"0";"No";"BHAVNAGAR";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Sondarva Bharatbhai Kanjibha";"Sardar Vallabhbhai Patel Party";"0";"8th Pass";"40";"1750000";"150000";"No";"BHAVNAGAR";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Vijaykumar Ramabhai Makadiya";"BSP";"0";"Post Graduate";"33";"50000";"0";"No";"BHAVNAGAR";"GUJARAT";"2019";"Lok Sabha";"No Comment"
"Zala Ramdevsinh Bharatsinh";"Jan Sangharsh Virat Party";"0";"12th Pass";"32";"2220000";"0";"No";"BHAVNAGAR";"GUJARAT";"2019";"Lok Sabha";"No Comment"
