"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Santokh Singh Chaudhary";"INC";"0";"Graduate Professional";"67";"104040531";"6194323";"Yes";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Ajay Kumar Bhagat";"IND";"0";"12th Pass";"42";"76000";"0";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Amit Jass";"IND";"0";"Graduate";"33";"377801";"10000";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Darshan Naha";"IND";"0";"8th Pass";"49";"1568000";"85000";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Dharmind";"IND";" 1";"Illiterate";"46";"1294000";"200000";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Jagan Nath Bajwa";"IND";"0";"5th Pass";"53";"676376";"109763";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Jarnail Singh";"Bharti Jan Suraksha Party";"0";"Graduate Professional";"0";"30000";"0";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Jyoti Ma";"AAP";"0";"Graduate";"27";"152000";"0";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"K.k. Sabharwal";"IND";"0";"10th Pass";"44";"570508";"0";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Kamal Thapa";"IND";"0";"10th Pass";"50";"333850";"0";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Kuldip Kuma";"IND";"0";"10th Pass";"46";"0";"0";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Love Kisho";"IND";"0";"Literate";"40";"48450";"0";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Manjeet Kaur W/o Sukhdev Singh";"IND";"0";"5th Pass";"37";"3857563";"1826097";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Manjit Kaur W/o Sukhwinder Singh";"IND";"0";"Graduate";"40";"2582974";"0";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Nirmal Singh Bolina";"IND";"0";"Post Graduate";"72";"2724000";"2000000";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Paramjit Kuma";"Bahujan Mukti Party";"0";"12th Pass";"31";"566932";"0";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Pawan Kumar Tinu";"SAD";"0";"Graduate";"47";"28285754";"1498000";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Subhash Goria";"SHS";"0";"10th Pass";"40";"3611885";"1000000";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Sukhwinder Singh Kotl";"BSP";"0";"10th Pass";"49";"2926365";"715175";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Tara Singh Gill";"Bahujan Samaj Party (Ambedkar)";"0";"5th Pass";"48";"766660";"400000";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Tarsem Pet";"IND";"0";"Graduate";"49";"401029";"0";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Vijay Hans";"Democratic Bharatiya Samaj Party";"0";"10th Pass";"51";"620000";"0";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Vijay Kuma";"IND";"0";"5th Pass";"40";"32820";"0";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
"Vivek";"IND";"0";"10th Pass";"34";"135500";"0";"No";"JALANDHAR";"PUNJAB";"2014";"Loksabha";"No Comment"
