"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"KRISHNA TIRATH";"INC";"0";"Graduate Professional";"49";"6415254";"0";"Yes";"Karol Bagh";"NATIONAL CAPITAL TERRITORY OF DELHI";"2004";"Lok Sabha";"No Comment"
"ANITA ARYA";"BJP";"0";"Doctorate";"42";"758485";"0";"No";"Karol Bagh";"NATIONAL CAPITAL TERRITORY OF DELHI";"2004";"Lok Sabha";"No Comment"
"DR. P.L. PREMI";"IND";"0";"Doctorate";"60";"1298160";"68000";"No";"Karol Bagh";"NATIONAL CAPITAL TERRITORY OF DELHI";"2004";"Lok Sabha";"No Comment"
"GHAN SHYAM MORWAL";"DBP";"0";"10th Pass";"45";"78800";"0";"No";"Karol Bagh";"NATIONAL CAPITAL TERRITORY OF DELHI";"2004";"Lok Sabha";"No Comment"
"KISHAN PYARI";"IND";"0";"Not Given";"69";"675000";"0";"No";"Karol Bagh";"NATIONAL CAPITAL TERRITORY OF DELHI";"2004";"Lok Sabha";"No Comment"
"LAJPAT RAI";"IND";"0";"Graduate";"35";"7000";"0";"No";"Karol Bagh";"NATIONAL CAPITAL TERRITORY OF DELHI";"2004";"Lok Sabha";"No Comment"
"SAROJ";"IND";"0";"12th Pass";"37";"722856";"0";"No";"Karol Bagh";"NATIONAL CAPITAL TERRITORY OF DELHI";"2004";"Lok Sabha";"No Comment"
"SATISH KUMAR";"IND";"0";"8th Pass";"45";"15000";"0";"No";"Karol Bagh";"NATIONAL CAPITAL TERRITORY OF DELHI";"2004";"Lok Sabha";"No Comment"
"SATYA PAL SINGH";"BSP";"0";"Post Graduate";"45";"12561000";"0";"No";"Karol Bagh";"NATIONAL CAPITAL TERRITORY OF DELHI";"2004";"Lok Sabha";"No Comment"
"YUDHVEER SINGH";"Samajwadi Janata Party (Rashtriya)";"0";"Graduate Professional";"35";"6185640";"252000";"No";"Karol Bagh";"NATIONAL CAPITAL TERRITORY OF DELHI";"2004";"Lok Sabha";"No Comment"
