"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Parthipan, R.";"AIADMK";"0";"Graduate";"50";"22047681";"869650";"Yes";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Aaron Rashid, J.m.";"INC";"0";"12th Pass";"65";"649632943";"8318576";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Alagusundaram, K.";"MDMK";" 1";"Graduate Professional";"48";"3085000";"254000";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Asath, M.m.";"IND";"0";"5th Pass";"50";"1862664";"530000";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Iniyavan, R.";"IND";" 1";"12th Pass";"33";"152000";"31456";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Innasimuthu, M.s.";"IND";"0";"8th Pass";"54";"480639";"0";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Kannan, S.";"IND";"0";"Graduate";"48";"2839263";"300000";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Karuppiah, R.";"IND";"0";"Literate";"43";"3946522";"0";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Krishnamoorthy, K.";"CPI(ML) Red Star";"0";"8th Pass";"36";"320000";"0";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Mamallan Tha. Kanagamuthu";"IND";"0";"Doctorate";"34";"8341084";"0";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Mani, S.v.";"IND";"0";"8th Pass";"41";"956543";"112054";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Mariappan, S.k.";"IND";" 2";"Graduate";"45";"240000";"32000";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Meenakshi Sundaram, G.k.";"SP";"0";"12th Pass";"48";"6504269";"892475";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Mohamed Miakhan, P.";"IND";"0";"5th Pass";"75";"1064000";"0";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Muthuramalingam, M.";"IND";"0";"Others";"32";"368660";"333000";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Pon. Muthuramalingam";"DMK";"0";"Graduate Professional";"73";"24443618";"0";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Rabeek, K.";"IND";"0";"Others";"39";"946200";"35000";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Raja, V.";"IND";"0";"12th Pass";"57";"4709650";"150000";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Ramaya, R.";"IND";"0";"5th Pass";"37";"188926";"45000";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Ramprakash, J.";"AAP";"0";"Post Graduate";"38";"24102861";"2725330";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Senthil Rajan Mallar, K.";"IND";" 1";"Post Graduate";"38";"682600";"0";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Thangadurai, V.";"BSP";" 1";"10th Pass";"53";"1030000";"0";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Voltaire, M.j.";"SUCI(C)";"0";"Post Graduate";"46";"96887";"0";"No";"THENI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
