"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Vanaroja R";"AIADMK";"0";"Post Graduate";"55";"3700000";"0";"Yes";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Anbalagan D";"IND";"0";"Graduate Professional";"38";"436200";"0";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Annadurai A";"IND";"0";"Illiterate";"45";"200000";"0";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Annadurai B";"IND";"0";"Not Given";"46";"220000";"0";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Annadurai C N";"DMK";"0";"Graduate";"41";"116791971";"48430837";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Aruljothi A";"IND";"0";"Graduate";"34";"125000";"18000";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Arumugam C";"SP";"0";"12th Pass";"38";"2175777";"0";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Arumugam R";"IND";"0";"10th Pass";"35";"1533000";"0";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Arunachalam P";"IND";"0";"Graduate";"41";"879897";"0";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Baskaran M R";"BSP";"0";"8th Pass";"49";"3002000";"79000";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Ediroli Manian G";"PMK";"0";"Post Graduate";"51";"6695071";"839500";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Kamaraj M";"IND";"0";"5th Pass";"44";"507000";"0";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Kothandapani B";"IND";"0";"10th Pass";"35";"300000";"0";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Loganathan P";"IND";"0";"10th Pass";"36";"180000";"0";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Manikkavel M R";"JD(S)";"0";"10th Pass";"72";"1030000";"0";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Murugan P";"IND";"0";"Post Graduate";"32";"23000";"0";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Murugesan K";"IND";"0";"12th Pass";"51";"4808164";"0";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Prabakaran L";"IND";"0";"10th Pass";"33";"535000";"0";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Ramesh P";"IND";"0";"Others";"33";"247000";"0";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Ravindran T";"Tamil Nadu Makkal Congress";"0";"10th Pass";"35";"280000";"114000";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Senthil S";"IND";"0";"Others";"33";"3714000";"0";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Subramaniyan A";"INC";"0";"Graduate Professional";"55";"10376045";"864317";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Vaithiyanathan S";"IND";"0";"12th Pass";"66";"1120000";"0";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
"Velmurugan A";"IND";"0";"Others";"38";"50000";"0";"No";"TIRUVANNAMALAI";"TAMIL NADU";"2014";"Loksabha";"No Comment"
