"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"M.chandrakasi";"AIADMK";"0";"Graduate";"45";"7243646";"2020472";"Yes";"CHIDAMBARAM";"TAMIL NADU";"2014";"Lok Sabha";"No Comment"
"Anandan Alias Kavignar Ananthamaalai, S";"IND";"0";"12th Pass";"36";"275000";"0";"No";"CHIDAMBARAM";"TAMIL NADU";"2014";"Lok Sabha";"No Comment"
"Chandragasan, N";"IND";"0";"8th Pass";"57";"525000";"0";"No";"CHIDAMBARAM";"TAMIL NADU";"2014";"Lok Sabha";"No Comment"
"Ezhumalai, V";"ABHM";"0";"Literate";"51";"0";"44500";"No";"CHIDAMBARAM";"TAMIL NADU";"2014";"Lok Sabha";"No Comment"
"Parvathi, S";"IND";"0";"Not Given";"36";"210000";"0";"No";"CHIDAMBARAM";"TAMIL NADU";"2014";"Lok Sabha";"No Comment"
"Pazhanivel, P";"IND";"0";"Others";"43";"798500";"0";"No";"CHIDAMBARAM";"TAMIL NADU";"2014";"Lok Sabha";"No Comment"
"Pushparaj, S";"IND";"0";"8th Pass";"31";"1097000";"0";"No";"CHIDAMBARAM";"TAMIL NADU";"2014";"Lok Sabha";"No Comment"
"Rajendran.k";"BSP";"0";"10th Pass";"49";"557000";"0";"No";"CHIDAMBARAM";"TAMIL NADU";"2014";"Lok Sabha";"No Comment"
"Rajkumar, S";"IND";"0";"12th Pass";"38";"3811500";"0";"No";"CHIDAMBARAM";"TAMIL NADU";"2014";"Lok Sabha";"No Comment"
"Sanmugam, A";"IND";"0";"5th Pass";"61";"1731000";"0";"No";"CHIDAMBARAM";"TAMIL NADU";"2014";"Lok Sabha";"No Comment"
"Senthamizhselv";"IND";"0";"5th Pass";"51";"116422";"44500";"No";"CHIDAMBARAM";"TAMIL NADU";"2014";"Lok Sabha";"No Comment"
"Sudhamanirathinem";"PMK";"0";"Post Graduate";"42";"24370129";"0";"No";"CHIDAMBARAM";"TAMIL NADU";"2014";"Lok Sabha";"No Comment"
"Thirumaavalava";"Viduthalal Chiruthaigal Katchi";" 3";"Post Graduate";"51";"9195241";"1627119";"No";"CHIDAMBARAM";"TAMIL NADU";"2014";"Lok Sabha";"No Comment"
"Thirusangu, A";"IND";"0";"5th Pass";"43";"412000";"0";"No";"CHIDAMBARAM";"TAMIL NADU";"2014";"Lok Sabha";"No Comment"
"Vallal Peruma";"INC";"0";"Graduate Professional";"64";"25721400";"4625000";"No";"CHIDAMBARAM";"TAMIL NADU";"2014";"Lok Sabha";"No Comment"
